# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-08-19 18:16:52 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 15266110 KENAI R BL SKILAK LK OUTLET NR STERLING AK
# -----------------------------------------------------------------------------------
#
# Data provided for site 15266110
#            TS   parameter     Description
#          1491       00065     Gage height, feet
#          1492       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	tz_cd	1491_00065	1491_00065_cd	1492_00060	1492_00060_cd
USGS	15266110	2018-05-15 20:00	AKDT	7.35	A	2460	A
USGS	15266110	2018-05-15 20:15	AKDT	7.35	A	2460	A
USGS	15266110	2018-05-15 20:30	AKDT	7.35	A	2460	A
USGS	15266110	2018-05-15 20:45	AKDT	7.35	A	2460	A
USGS	15266110	2018-05-15 21:00	AKDT	7.35	A	2460	A
USGS	15266110	2018-05-15 21:15	AKDT	7.35	A	2460	A
USGS	15266110	2018-05-15 21:30	AKDT	7.35	A	2460	A
USGS	15266110	2018-05-15 21:45	AKDT	7.35	A	2460	A
USGS	15266110	2018-05-15 22:00	AKDT	7.35	A	2460	A
USGS	15266110	2018-05-15 22:15	AKDT	7.35	A	2460	A
USGS	15266110	2018-05-15 22:30	AKDT	7.36	A	2470	A
USGS	15266110	2018-05-15 22:45	AKDT	7.35	A	2460	A
USGS	15266110	2018-05-15 23:00	AKDT	7.36	A	2470	A
USGS	15266110	2018-05-15 23:15	AKDT	7.35	A	2460	A
USGS	15266110	2018-05-15 23:30	AKDT	7.35	A	2460	A
USGS	15266110	2018-05-15 23:45	AKDT	7.35	A	2460	A
USGS	15266110	2018-05-16 00:00	AKDT	7.35	A	2460	A
USGS	15266110	2018-05-16 00:15	AKDT	7.35	A	2460	A
USGS	15266110	2018-05-16 00:30	AKDT	7.35	A	2460	A
USGS	15266110	2018-05-16 00:45	AKDT	7.35	A	2460	A
USGS	15266110	2018-05-16 01:00	AKDT	7.35	A	2460	A
USGS	15266110	2018-05-16 01:15	AKDT	7.35	A	2460	A
USGS	15266110	2018-05-16 01:30	AKDT	7.35	A	2460	A
USGS	15266110	2018-05-16 01:45	AKDT	7.35	A	2460	A
USGS	15266110	2018-05-16 02:00	AKDT	7.35	A	2460	A
USGS	15266110	2018-05-16 02:15	AKDT	7.36	A	2470	A
USGS	15266110	2018-05-16 02:30	AKDT	7.36	A	2470	A
USGS	15266110	2018-05-16 02:45	AKDT	7.36	A	2470	A
USGS	15266110	2018-05-16 03:00	AKDT	7.36	A	2470	A
USGS	15266110	2018-05-16 03:15	AKDT	7.36	A	2470	A
USGS	15266110	2018-05-16 03:30	AKDT	7.36	A	2470	A
USGS	15266110	2018-05-16 03:45	AKDT	7.36	A	2470	A
USGS	15266110	2018-05-16 04:00	AKDT	7.36	A	2470	A
USGS	15266110	2018-05-16 04:15	AKDT	7.37	A	2490	A
USGS	15266110	2018-05-16 04:30	AKDT	7.37	A	2490	A
USGS	15266110	2018-05-16 04:45	AKDT	7.36	A	2470	A
USGS	15266110	2018-05-16 05:00	AKDT	7.36	A	2470	A
USGS	15266110	2018-05-16 05:15	AKDT	7.36	A	2470	A
USGS	15266110	2018-05-16 05:30	AKDT	7.36	A	2470	A
USGS	15266110	2018-05-16 05:45	AKDT	7.36	A	2470	A
USGS	15266110	2018-05-16 06:00	AKDT	7.36	A	2470	A
USGS	15266110	2018-05-16 06:15	AKDT	7.37	A	2490	A
USGS	15266110	2018-05-16 06:30	AKDT	7.36	A	2470	A
USGS	15266110	2018-05-16 06:45	AKDT	7.37	A	2490	A
USGS	15266110	2018-05-16 07:00	AKDT	7.37	A	2490	A
USGS	15266110	2018-05-16 07:15	AKDT	7.37	A	2490	A
USGS	15266110	2018-05-16 07:30	AKDT	7.37	A	2490	A
USGS	15266110	2018-05-16 07:45	AKDT	7.37	A	2490	A
USGS	15266110	2018-05-16 08:00	AKDT	7.38	A	2510	A
USGS	15266110	2018-05-16 08:15	AKDT	7.38	A	2510	A
USGS	15266110	2018-05-16 08:30	AKDT	7.38	A	2510	A
USGS	15266110	2018-05-16 08:45	AKDT	7.39	A	2530	A
USGS	15266110	2018-05-16 09:00	AKDT	7.39	A	2530	A
USGS	15266110	2018-05-16 09:15	AKDT	7.39	A	2530	A
USGS	15266110	2018-05-16 09:30	AKDT	7.39	A	2530	A
USGS	15266110	2018-05-16 09:45	AKDT	7.40	A	2540	A
USGS	15266110	2018-05-16 10:00	AKDT	7.39	A	2530	A
USGS	15266110	2018-05-16 10:15	AKDT	7.40	A	2540	A
USGS	15266110	2018-05-16 10:30	AKDT	7.39	A	2530	A
USGS	15266110	2018-05-16 10:45	AKDT	7.39	A	2530	A
USGS	15266110	2018-05-16 11:00	AKDT	7.39	A	2530	A
USGS	15266110	2018-05-16 11:15	AKDT	7.38	A	2510	A
USGS	15266110	2018-05-16 11:30	AKDT	7.39	A	2530	A
USGS	15266110	2018-05-16 11:45	AKDT	7.39	A	2530	A
USGS	15266110	2018-05-16 12:00	AKDT	7.39	A	2530	A
USGS	15266110	2018-05-16 12:15	AKDT	7.39	A	2530	A
USGS	15266110	2018-05-16 12:30	AKDT	7.39	A	2530	A
USGS	15266110	2018-05-16 12:45	AKDT	7.39	A	2530	A
USGS	15266110	2018-05-16 13:00	AKDT	7.39	A	2530	A
USGS	15266110	2018-05-16 13:15	AKDT	7.39	A	2530	A
USGS	15266110	2018-05-16 13:30	AKDT	7.38	A	2510	A
USGS	15266110	2018-05-16 13:45	AKDT	7.38	A	2510	A
USGS	15266110	2018-05-16 14:00	AKDT	7.38	A	2510	A
USGS	15266110	2018-05-16 14:15	AKDT	7.38	A	2510	A
USGS	15266110	2018-05-16 14:30	AKDT	7.38	A	2510	A
USGS	15266110	2018-05-16 14:45	AKDT	7.37	A	2490	A
USGS	15266110	2018-05-16 15:00	AKDT	7.37	A	2490	A
USGS	15266110	2018-05-16 15:15	AKDT	7.38	A	2510	A
USGS	15266110	2018-05-16 15:30	AKDT	7.38	A	2510	A
USGS	15266110	2018-05-16 15:45	AKDT	7.38	A	2510	A
USGS	15266110	2018-05-16 16:00	AKDT	7.39	A	2530	A
USGS	15266110	2018-05-16 16:15	AKDT	7.39	A	2530	A
USGS	15266110	2018-05-16 16:30	AKDT	7.39	A	2530	A
USGS	15266110	2018-05-16 16:45	AKDT	7.39	A	2530	A
USGS	15266110	2018-05-16 17:00	AKDT	7.40	A	2550	A
USGS	15266110	2018-05-16 17:15	AKDT	7.40	A	2550	A
USGS	15266110	2018-05-16 17:30	AKDT	7.40	A	2550	A
USGS	15266110	2018-05-16 17:45	AKDT	7.41	A	2560	A
USGS	15266110	2018-05-16 18:00	AKDT	7.42	A	2580	A
USGS	15266110	2018-05-16 18:15	AKDT	7.42	A	2580	A
USGS	15266110	2018-05-16 18:30	AKDT	7.42	A	2580	A
USGS	15266110	2018-05-16 18:45	AKDT	7.41	A	2560	A
USGS	15266110	2018-05-16 19:00	AKDT	7.41	A	2560	A
USGS	15266110	2018-05-16 19:15	AKDT	7.41	A	2560	A
USGS	15266110	2018-05-16 19:30	AKDT	7.41	A	2560	A
USGS	15266110	2018-05-16 19:45	AKDT	7.41	A	2560	A
USGS	15266110	2018-05-16 20:00	AKDT	7.41	A	2560	A
USGS	15266110	2018-05-16 20:15	AKDT	7.41	A	2560	A
USGS	15266110	2018-05-16 20:30	AKDT	7.41	A	2560	A
USGS	15266110	2018-05-16 20:45	AKDT	7.41	A	2560	A
USGS	15266110	2018-05-16 21:00	AKDT	7.41	A	2560	A
USGS	15266110	2018-05-16 21:15	AKDT	7.42	A	2580	A
USGS	15266110	2018-05-16 21:30	AKDT	7.42	A	2580	A
USGS	15266110	2018-05-16 21:45	AKDT	7.42	A	2580	A
USGS	15266110	2018-05-16 22:00	AKDT	7.42	A	2580	A
USGS	15266110	2018-05-16 22:15	AKDT	7.42	A	2580	A
USGS	15266110	2018-05-16 22:30	AKDT	7.42	A	2580	A
USGS	15266110	2018-05-16 22:45	AKDT	7.42	A	2580	A
USGS	15266110	2018-05-16 23:00	AKDT	7.43	A	2600	A
USGS	15266110	2018-05-16 23:15	AKDT	7.42	A	2580	A
USGS	15266110	2018-05-16 23:30	AKDT	7.42	A	2580	A
USGS	15266110	2018-05-16 23:45	AKDT	7.42	A	2580	A
USGS	15266110	2018-05-17 00:00	AKDT	7.42	A	2580	A
USGS	15266110	2018-05-17 00:15	AKDT	7.42	A	2580	A
USGS	15266110	2018-05-17 00:30	AKDT	7.42	A	2580	A
USGS	15266110	2018-05-17 00:45	AKDT	7.41	A	2570	A
USGS	15266110	2018-05-17 01:00	AKDT	7.42	A	2580	A
USGS	15266110	2018-05-17 01:15	AKDT	7.42	A	2580	A
USGS	15266110	2018-05-17 01:30	AKDT	7.45	A	2640	A
USGS	15266110	2018-05-17 01:45	AKDT	7.44	A	2620	A
USGS	15266110	2018-05-17 02:00	AKDT	7.44	A	2620	A
USGS	15266110	2018-05-17 02:15	AKDT	7.44	A	2620	A
USGS	15266110	2018-05-17 02:30	AKDT	7.43	A	2600	A
USGS	15266110	2018-05-17 02:45	AKDT	7.44	A	2620	A
USGS	15266110	2018-05-17 03:00	AKDT	7.45	A	2640	A
USGS	15266110	2018-05-17 03:15	AKDT	7.45	A	2640	A
USGS	15266110	2018-05-17 03:30	AKDT	7.45	A	2640	A
USGS	15266110	2018-05-17 03:45	AKDT	7.43	A	2600	A
USGS	15266110	2018-05-17 04:00	AKDT	7.43	A	2600	A
USGS	15266110	2018-05-17 04:15	AKDT	7.43	A	2600	A
USGS	15266110	2018-05-17 04:30	AKDT	7.44	A	2620	A
USGS	15266110	2018-05-17 04:45	AKDT	7.44	A	2620	A
USGS	15266110	2018-05-17 05:00	AKDT	7.43	A	2600	A
USGS	15266110	2018-05-17 05:15	AKDT	7.44	A	2620	A
USGS	15266110	2018-05-17 05:30	AKDT	7.44	A	2620	A
USGS	15266110	2018-05-17 05:45	AKDT	7.44	A	2620	A
USGS	15266110	2018-05-17 06:00	AKDT	7.45	A	2640	A
USGS	15266110	2018-05-17 06:15	AKDT	7.44	A	2620	A
USGS	15266110	2018-05-17 06:30	AKDT	7.44	A	2620	A
USGS	15266110	2018-05-17 06:45	AKDT	7.45	A	2640	A
USGS	15266110	2018-05-17 07:00	AKDT	7.45	A	2640	A
USGS	15266110	2018-05-17 07:15	AKDT	7.44	A	2620	A
USGS	15266110	2018-05-17 07:30	AKDT	7.45	A	2640	A
USGS	15266110	2018-05-17 07:45	AKDT	7.45	A	2640	A
USGS	15266110	2018-05-17 08:00	AKDT	7.45	A	2640	A
USGS	15266110	2018-05-17 08:15	AKDT	7.45	A	2640	A
USGS	15266110	2018-05-17 08:30	AKDT	7.45	A	2640	A
USGS	15266110	2018-05-17 08:45	AKDT	7.45	A	2640	A
USGS	15266110	2018-05-17 09:00	AKDT	7.45	A	2640	A
USGS	15266110	2018-05-17 09:15	AKDT	7.45	A	2640	A
USGS	15266110	2018-05-17 09:30	AKDT	7.45	A	2640	A
USGS	15266110	2018-05-17 09:45	AKDT	7.46	A	2650	A
USGS	15266110	2018-05-17 10:00	AKDT	7.45	A	2640	A
USGS	15266110	2018-05-17 10:15	AKDT	7.45	A	2640	A
USGS	15266110	2018-05-17 10:30	AKDT	7.44	A	2620	A
USGS	15266110	2018-05-17 10:45	AKDT	7.44	A	2620	A
USGS	15266110	2018-05-17 11:00	AKDT	7.44	A	2620	A
USGS	15266110	2018-05-17 11:15	AKDT	7.44	A	2620	A
USGS	15266110	2018-05-17 11:30	AKDT	7.43	A	2600	A
USGS	15266110	2018-05-17 11:45	AKDT	7.43	A	2600	A
USGS	15266110	2018-05-17 12:00	AKDT	7.43	A	2600	A
USGS	15266110	2018-05-17 12:15	AKDT	7.44	A	2620	A
USGS	15266110	2018-05-17 12:30	AKDT	7.43	A	2600	A
USGS	15266110	2018-05-17 12:45	AKDT	7.44	A	2620	A
USGS	15266110	2018-05-17 13:00	AKDT	7.43	A	2600	A
USGS	15266110	2018-05-17 13:15	AKDT	7.43	A	2600	A
USGS	15266110	2018-05-17 13:30	AKDT	7.44	A	2620	A
USGS	15266110	2018-05-17 13:45	AKDT	7.44	A	2620	A
USGS	15266110	2018-05-17 14:00	AKDT	7.44	A	2620	A
USGS	15266110	2018-05-17 14:15	AKDT	7.44	A	2620	A
USGS	15266110	2018-05-17 14:30	AKDT	7.44	A	2620	A
USGS	15266110	2018-05-17 14:45	AKDT	7.44	A	2620	A
USGS	15266110	2018-05-17 15:00	AKDT	7.44	A	2620	A
USGS	15266110	2018-05-17 15:15	AKDT	7.44	A	2620	A
USGS	15266110	2018-05-17 15:30	AKDT	7.45	A	2640	A
USGS	15266110	2018-05-17 15:45	AKDT	7.45	A	2640	A
USGS	15266110	2018-05-17 16:00	AKDT	7.45	A	2640	A
USGS	15266110	2018-05-17 16:15	AKDT	7.46	A	2660	A
USGS	15266110	2018-05-17 16:30	AKDT	7.45	A	2640	A
USGS	15266110	2018-05-17 16:45	AKDT	7.46	A	2660	A
USGS	15266110	2018-05-17 17:00	AKDT	7.46	A	2660	A
USGS	15266110	2018-05-17 17:15	AKDT	7.47	A	2670	A
USGS	15266110	2018-05-17 17:30	AKDT	7.46	A	2660	A
USGS	15266110	2018-05-17 17:45	AKDT	7.46	A	2660	A
USGS	15266110	2018-05-17 18:00	AKDT	7.47	A	2670	A
USGS	15266110	2018-05-17 18:15	AKDT	7.47	A	2670	A
USGS	15266110	2018-05-17 18:30	AKDT	7.47	A	2670	A
USGS	15266110	2018-05-17 18:45	AKDT	7.47	A	2670	A
USGS	15266110	2018-05-17 19:00	AKDT	7.47	A	2670	A
USGS	15266110	2018-05-17 19:15	AKDT	7.47	A	2670	A
USGS	15266110	2018-05-17 19:30	AKDT	7.47	A	2670	A
USGS	15266110	2018-05-17 19:45	AKDT	7.48	A	2690	A
USGS	15266110	2018-05-17 20:00	AKDT	7.47	A	2670	A
USGS	15266110	2018-05-17 20:15	AKDT	7.47	A	2670	A
USGS	15266110	2018-05-17 20:30	AKDT	7.47	A	2670	A
USGS	15266110	2018-05-17 20:45	AKDT	7.48	A	2690	A
USGS	15266110	2018-05-17 21:00	AKDT	7.48	A	2690	A
USGS	15266110	2018-05-17 21:15	AKDT	7.47	A	2680	A
USGS	15266110	2018-05-17 21:30	AKDT	7.47	A	2680	A
USGS	15266110	2018-05-17 21:45	AKDT	7.48	A	2690	A
USGS	15266110	2018-05-17 22:00	AKDT	7.48	A	2690	A
USGS	15266110	2018-05-17 22:15	AKDT	7.48	A	2690	A
USGS	15266110	2018-05-17 22:30	AKDT	7.47	A	2680	A
USGS	15266110	2018-05-17 22:45	AKDT	7.47	A	2680	A
USGS	15266110	2018-05-17 23:00	AKDT	7.47	A	2680	A
USGS	15266110	2018-05-17 23:15	AKDT	7.47	A	2680	A
USGS	15266110	2018-05-17 23:30	AKDT	7.47	A	2680	A
USGS	15266110	2018-05-17 23:45	AKDT	7.47	A	2680	A
USGS	15266110	2018-05-18 00:00	AKDT	7.47	A	2680	A
USGS	15266110	2018-05-18 00:15	AKDT	7.46	A	2660	A
USGS	15266110	2018-05-18 00:30	AKDT	7.46	A	2660	A
USGS	15266110	2018-05-18 00:45	AKDT	7.46	A	2660	A
USGS	15266110	2018-05-18 01:00	AKDT	7.46	A	2660	A
USGS	15266110	2018-05-18 01:15	AKDT	7.46	A	2660	A
USGS	15266110	2018-05-18 01:30	AKDT	7.46	A	2660	A
USGS	15266110	2018-05-18 01:45	AKDT	7.47	A	2680	A
USGS	15266110	2018-05-18 02:00	AKDT	7.47	A	2680	A
USGS	15266110	2018-05-18 02:15	AKDT	7.47	A	2680	A
USGS	15266110	2018-05-18 02:30	AKDT	7.47	A	2680	A
USGS	15266110	2018-05-18 02:45	AKDT	7.47	A	2680	A
USGS	15266110	2018-05-18 03:00	AKDT	7.47	A	2680	A
USGS	15266110	2018-05-18 03:15	AKDT	7.47	A	2680	A
USGS	15266110	2018-05-18 03:30	AKDT	7.47	A	2680	A
USGS	15266110	2018-05-18 03:45	AKDT	7.47	A	2680	A
USGS	15266110	2018-05-18 04:00	AKDT	7.47	A	2680	A
USGS	15266110	2018-05-18 04:15	AKDT	7.47	A	2680	A
USGS	15266110	2018-05-18 04:30	AKDT	7.47	A	2680	A
USGS	15266110	2018-05-18 04:45	AKDT	7.47	A	2680	A
USGS	15266110	2018-05-18 05:00	AKDT	7.47	A	2680	A
USGS	15266110	2018-05-18 05:15	AKDT	7.47	A	2680	A
USGS	15266110	2018-05-18 05:30	AKDT	7.48	A	2690	A
USGS	15266110	2018-05-18 05:45	AKDT	7.47	A	2680	A
USGS	15266110	2018-05-18 06:00	AKDT	7.47	A	2680	A
USGS	15266110	2018-05-18 06:15	AKDT	7.48	A	2690	A
USGS	15266110	2018-05-18 06:30	AKDT	7.48	A	2690	A
USGS	15266110	2018-05-18 06:45	AKDT	7.48	A	2700	A
USGS	15266110	2018-05-18 07:00	AKDT	7.48	A	2700	A
USGS	15266110	2018-05-18 07:15	AKDT	7.48	A	2700	A
USGS	15266110	2018-05-18 07:30	AKDT	7.48	A	2700	A
USGS	15266110	2018-05-18 07:45	AKDT	7.49	A	2710	A
USGS	15266110	2018-05-18 08:00	AKDT	7.49	A	2710	A
USGS	15266110	2018-05-18 08:15	AKDT	7.48	A	2700	A
USGS	15266110	2018-05-18 08:30	AKDT	7.49	A	2710	A
USGS	15266110	2018-05-18 08:45	AKDT	7.49	A	2710	A
USGS	15266110	2018-05-18 09:00	AKDT	7.49	A	2710	A
USGS	15266110	2018-05-18 09:15	AKDT	7.49	A	2710	A
USGS	15266110	2018-05-18 09:30	AKDT	7.49	A	2710	A
USGS	15266110	2018-05-18 09:45	AKDT	7.49	A	2710	A
USGS	15266110	2018-05-18 10:00	AKDT	7.49	A	2710	A
USGS	15266110	2018-05-18 10:15	AKDT	7.49	A	2710	A
USGS	15266110	2018-05-18 10:30	AKDT	7.50	A	2730	A
USGS	15266110	2018-05-18 10:45	AKDT	7.50	A	2730	A
USGS	15266110	2018-05-18 11:00	AKDT	7.49	A	2710	A
USGS	15266110	2018-05-18 11:15	AKDT	7.50	A	2730	A
USGS	15266110	2018-05-18 11:30	AKDT	7.50	A	2730	A
USGS	15266110	2018-05-18 11:45	AKDT	7.50	A	2730	A
USGS	15266110	2018-05-18 12:00	AKDT	7.49	A	2710	A
USGS	15266110	2018-05-18 12:15	AKDT	7.50	A	2730	A
USGS	15266110	2018-05-18 12:30	AKDT	7.49	A	2710	A
USGS	15266110	2018-05-18 12:45	AKDT	7.50	A	2730	A
USGS	15266110	2018-05-18 13:00	AKDT	7.51	A	2750	A
USGS	15266110	2018-05-18 13:15	AKDT	7.50	A	2730	A
USGS	15266110	2018-05-18 13:30	AKDT	7.50	A	2730	A
USGS	15266110	2018-05-18 13:45	AKDT	7.50	A	2730	A
USGS	15266110	2018-05-18 14:00	AKDT	7.51	A	2750	A
USGS	15266110	2018-05-18 14:15	AKDT	7.50	A	2730	A
USGS	15266110	2018-05-18 14:30	AKDT	7.50	A	2730	A
USGS	15266110	2018-05-18 14:45	AKDT	7.50	A	2730	A
USGS	15266110	2018-05-18 15:00	AKDT	7.50	A	2730	A
USGS	15266110	2018-05-18 15:15	AKDT	7.50	A	2730	A
USGS	15266110	2018-05-18 15:30	AKDT	7.54	A	2800	A
USGS	15266110	2018-05-18 15:45	AKDT	7.49	A	2710	A
USGS	15266110	2018-05-18 16:00	AKDT	7.50	A	2730	A
USGS	15266110	2018-05-18 16:15	AKDT	7.50	A	2730	A
USGS	15266110	2018-05-18 16:30	AKDT	7.51	A	2750	A
USGS	15266110	2018-05-18 16:45	AKDT	7.51	A	2750	A
USGS	15266110	2018-05-18 17:00	AKDT	7.51	A	2750	A
USGS	15266110	2018-05-18 17:15	AKDT	7.51	A	2750	A
USGS	15266110	2018-05-18 17:30	AKDT	7.51	A	2750	A
USGS	15266110	2018-05-18 17:45	AKDT	7.51	A	2750	A
USGS	15266110	2018-05-18 18:00	AKDT	7.52	A	2770	A
USGS	15266110	2018-05-18 18:15	AKDT	7.51	A	2750	A
USGS	15266110	2018-05-18 18:30	AKDT	7.52	A	2770	A
USGS	15266110	2018-05-18 18:45	AKDT	7.52	A	2770	A
USGS	15266110	2018-05-18 19:00	AKDT	7.52	A	2770	A
USGS	15266110	2018-05-18 19:15	AKDT	7.52	A	2770	A
USGS	15266110	2018-05-18 19:30	AKDT	7.52	A	2770	A
USGS	15266110	2018-05-18 19:45	AKDT	7.52	A	2770	A
USGS	15266110	2018-05-18 20:00	AKDT	7.52	A	2770	A
USGS	15266110	2018-05-18 20:15	AKDT	7.52	A	2770	A
USGS	15266110	2018-05-18 20:30	AKDT	7.52	A	2770	A
USGS	15266110	2018-05-18 20:45	AKDT	7.53	A	2790	A
USGS	15266110	2018-05-18 21:00	AKDT	7.53	A	2790	A
USGS	15266110	2018-05-18 21:15	AKDT	7.53	A	2790	A
USGS	15266110	2018-05-18 21:30	AKDT	7.53	A	2790	A
USGS	15266110	2018-05-18 21:45	AKDT	7.53	A	2790	A
USGS	15266110	2018-05-18 22:00	AKDT	7.52	A	2770	A
USGS	15266110	2018-05-18 22:15	AKDT	7.52	A	2770	A
USGS	15266110	2018-05-18 22:30	AKDT	7.52	A	2770	A
USGS	15266110	2018-05-18 22:45	AKDT	7.53	A	2790	A
USGS	15266110	2018-05-18 23:00	AKDT	7.53	A	2790	A
USGS	15266110	2018-05-18 23:15	AKDT	7.52	A	2770	A
USGS	15266110	2018-05-18 23:30	AKDT	7.53	A	2790	A
USGS	15266110	2018-05-18 23:45	AKDT	7.53	A	2790	A
USGS	15266110	2018-05-19 00:00	AKDT	7.52	A	2770	A
USGS	15266110	2018-05-19 00:15	AKDT	7.53	A	2790	A
USGS	15266110	2018-05-19 00:30	AKDT	7.53	A	2790	A
USGS	15266110	2018-05-19 00:45	AKDT	7.53	A	2790	A
USGS	15266110	2018-05-19 01:00	AKDT	7.53	A	2790	A
USGS	15266110	2018-05-19 01:15	AKDT	7.54	A	2810	A
USGS	15266110	2018-05-19 01:30	AKDT	7.54	A	2810	A
USGS	15266110	2018-05-19 01:45	AKDT	7.53	A	2790	A
USGS	15266110	2018-05-19 02:00	AKDT	7.55	A	2820	A
USGS	15266110	2018-05-19 02:15	AKDT	7.55	A	2820	A
USGS	15266110	2018-05-19 02:30	AKDT	7.56	A	2840	A
USGS	15266110	2018-05-19 02:45	AKDT	7.56	A	2840	A
USGS	15266110	2018-05-19 03:00	AKDT	7.56	A	2840	A
USGS	15266110	2018-05-19 03:15	AKDT	7.56	A	2840	A
USGS	15266110	2018-05-19 03:30	AKDT	7.57	A	2860	A
USGS	15266110	2018-05-19 03:45	AKDT	7.57	A	2860	A
USGS	15266110	2018-05-19 04:00	AKDT	7.57	A	2860	A
USGS	15266110	2018-05-19 04:15	AKDT	7.58	A	2880	A
USGS	15266110	2018-05-19 04:30	AKDT	7.58	A	2880	A
USGS	15266110	2018-05-19 04:45	AKDT	7.59	A	2900	A
USGS	15266110	2018-05-19 05:00	AKDT	7.59	A	2900	A
USGS	15266110	2018-05-19 05:15	AKDT	7.59	A	2900	A
USGS	15266110	2018-05-19 05:30	AKDT	7.59	A	2900	A
USGS	15266110	2018-05-19 05:45	AKDT	7.59	A	2900	A
USGS	15266110	2018-05-19 06:00	AKDT	7.59	A	2900	A
USGS	15266110	2018-05-19 06:15	AKDT	7.58	A	2880	A
USGS	15266110	2018-05-19 06:30	AKDT	7.59	A	2900	A
USGS	15266110	2018-05-19 06:45	AKDT	7.58	A	2880	A
USGS	15266110	2018-05-19 07:00	AKDT	7.58	A	2880	A
USGS	15266110	2018-05-19 07:15	AKDT	7.58	A	2880	A
USGS	15266110	2018-05-19 07:30	AKDT	7.58	A	2880	A
USGS	15266110	2018-05-19 07:45	AKDT	7.58	A	2880	A
USGS	15266110	2018-05-19 08:00	AKDT	7.58	A	2880	A
USGS	15266110	2018-05-19 08:15	AKDT	7.58	A	2880	A
USGS	15266110	2018-05-19 08:30	AKDT	7.58	A	2880	A
USGS	15266110	2018-05-19 08:45	AKDT	7.60	A	2920	A
USGS	15266110	2018-05-19 09:00	AKDT	7.60	A	2920	A
USGS	15266110	2018-05-19 09:15	AKDT	7.62	A	2950	A
USGS	15266110	2018-05-19 09:30	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-19 09:45	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-19 10:00	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-19 10:15	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-19 10:30	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-19 10:45	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-19 11:00	AKDT	7.60	A	2920	A
USGS	15266110	2018-05-19 11:15	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-19 11:30	AKDT	7.60	A	2920	A
USGS	15266110	2018-05-19 11:45	AKDT	7.62	A	2950	A
USGS	15266110	2018-05-19 12:00	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-19 12:15	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-19 12:30	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-19 12:45	AKDT	7.62	A	2950	A
USGS	15266110	2018-05-19 13:00	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-19 13:15	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-19 13:30	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-19 13:45	AKDT	7.62	A	2950	A
USGS	15266110	2018-05-19 14:00	AKDT	7.62	A	2950	A
USGS	15266110	2018-05-19 14:15	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-19 14:30	AKDT	7.62	A	2950	A
USGS	15266110	2018-05-19 14:45	AKDT	7.62	A	2950	A
USGS	15266110	2018-05-19 15:00	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-19 15:15	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-19 15:30	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-19 15:45	AKDT	7.60	A	2920	A
USGS	15266110	2018-05-19 16:00	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-19 16:15	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-19 16:30	AKDT	7.60	A	2920	A
USGS	15266110	2018-05-19 16:45	AKDT	7.61	A	2940	A
USGS	15266110	2018-05-19 17:00	AKDT	7.60	A	2920	A
USGS	15266110	2018-05-19 17:15	AKDT	7.60	A	2920	A
USGS	15266110	2018-05-19 17:30	AKDT	7.60	A	2920	A
USGS	15266110	2018-05-19 17:45	AKDT	7.60	A	2920	A
USGS	15266110	2018-05-19 18:00	AKDT	7.60	A	2920	A
USGS	15266110	2018-05-19 18:15	AKDT	7.60	A	2920	A
USGS	15266110	2018-05-19 18:30	AKDT	7.60	A	2920	A
USGS	15266110	2018-05-19 18:45	AKDT	7.60	A	2920	A
USGS	15266110	2018-05-19 19:00	AKDT	7.60	A	2920	A
USGS	15266110	2018-05-19 19:15	AKDT	7.60	A	2920	A
USGS	15266110	2018-05-19 19:30	AKDT	7.60	A	2920	A
USGS	15266110	2018-05-19 19:45	AKDT	7.61	A	2940	A
